"conversation_id_str,""created_at"",""favorite_count"",""full_text"",""id_str"",""image_url"",""in_reply_to_screen_name"",""lang"",""location"",""quote_count"",""reply_count"",""retweet_count"",""tweet_url"",""user_id_str"",""username""";;;;;;;;;;;;;
"1967464248147341520,""2025-09-15T05:43:25.000Z"",""0"",""capek kerja yg jobdesknya palugada gini deh 🤡🤡🤡";" "","""","""","""","""","""","""","""","""","""","""",""""";;;;;;;;;;;;
"apalagi kemaren abis acaraa ntuh badan remuk bangetttt😭😭🖕🖕 https://t.co/y6MIHVM7eL"",""1967464248147341520"",""https://pbs.twimg.com/media/G03WTpcaQAAngDD.jpg"","""",""in"","""",""0"",""0"",""0"",""https://x.com/voscean/status/1967464248147341520"",""1794391247781797888"",""voscean"","""","""",""""";;;;;;;;;;;;;
"1967095995994354059,""2025-09-15T05:30:21.000Z"",""0"",""@sbyfess @onyourhaecart sapa tau capek kerja"",""1967460962912600329"","""",""sbyfess"",""in"","""",""0"",""1"",""0"",""https://x.com/mxrkll/status/1967460962912600329"",""1321606122806026241"",""mxrkll""";;;;;;;;;;;;;
"1967133771078971900,""2025-09-14T23:20:13.000Z"",""1"",""@worksfess nder aku lulusan 2020, trs pertama dapet kerja 2022 tp kerja rodi alias gaji dikit bgt sampe 2024. Alhamdulillah 2024 lolos cpns.  buat yg nanya apa gk nyari kerja yg layak? udah ribuan lamaran tp gaada yg nyantol dilirik pun engga, cm 1x di approach dan berakhir ghosting 😭"",""1967367815851340112"","""",""worksfess"",""in"","""",""0"",""1"",""0"",""https://x.com/cheesecakee2521/status/1967367815851340112"",""1419983432227057666"",""cheesecakee2521""";;;;;;;;;;;;;
"1967268575980482901,""2025-09-14T16:45:53.000Z"",""0"",""capek kerja, capek pikiran, capek tuntutan, tp ari lesmana bilang """""""" jangan jadiin rasa capek lo itu alesan, karna semua orang itu capek"""""""" oke, semangat lagi akhirnya.";" "","""","""","""","""","""","""","""","""","""","""",""""";;;;;;;;;;;;
"plis lahh woiiii,"" masa gitu aja ga paham""""""""""""""""."""""",""1967268575980482901"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/gibernowin/status/1967268575980482901"",""1353392179717107714"",""gibernowin"","""",""""";;;;;;;;;;;;;
"1967186122855096368,""2025-09-14T14:46:42.000Z"",""0"",""@EchoStuuborrn Mine was so-so. Gak ada yang menarik sih hari ini, capek kerja aja. Gak tidur, Echo?"",""1967238585092018287"","""",""moonriiverr"",""in"","""",""0"",""0"",""0"",""https://x.com/Midsternal/status/1967238585092018287"",""3242850695"",""Midsternal""";;;;;;;;;;;;;
"1967238553827758172,""2025-09-14T14:46:35.000Z"",""0"",""gpp kok kalau mau nangis ya nangis aja wajar nangis karena capek kerja, gpp orang lain emang ga tau kondisimu gimana. kamu ga bisa kontrol ucapan orang lain tapi kamu bisa kontrol diri kamu sendiri"",""1967238553827758172"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/rsvryou/status/1967238553827758172"",""1592537066164084736"",""rsvryou""";;;;;;;;;;;;;
"1967238087601484276,""2025-09-14T14:44:44.000Z"",""0"",""kalau capek kerja, ga kuat, mau resign. inget ini ya";" "","""","""","""","""","""","""","""","""","""","""",""""";;;;;;;;;;;;
"gpp deh bismillah aku kuat aku bisa demi kalimat """"""""matur nuwun ya nduk,"" semoga rejeki mu berkah barokah"""""""""""""""" 🥹"""""",""1967238087601484276"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/vltrse/status/1967238087601484276"",""1910224317608321024"",""vltrse"","""",""""";;;;;;;;;;;;;
"1967237861339697309,""2025-09-14T14:43:50.000Z"",""1"",""entah di pikiran kalian itu apa isinya, kok dengan entengnya nge hate p'santa, p'chimon, kek ayo lah kasian mereka, merka cuma kerja, mereka udh capek kerja, di tambah hate kalian ";" #Santapp "","""","""","""","""","""","""","""","""","""","""",""""";;;;;;;;;;;;
"#ChimonWachirawit"",""1967237861339697309"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/joylada10010105/status/1967237861339697309"",""1851921071378960386"",""joylada10010105"","""","""",""""";;;;;;;;;;;;;
"1967234418063384993,""2025-09-14T14:38:13.000Z"",""71"",""@worksfess Ingat nder, jaman sekarang nyari kerjaan itu gampang, tapi nyari kerjaan yang layak itu susah.";" Sama"","" lebih baik capek kerja daripada capek nyari kerja."","""","""","""","""","""","""","""","""","""",""""";;;;;;;;;;;;
"Dah sementara gitu dulu,"" aku dulu sempet ngalamin burnout"","" tapi 2 kalimat itu jadi cambuk buat aku."""""",""1967236447431426451"","""",""worksfess"",""in"","""",""0"",""2"",""4"",""https://x.com/blckcspr/status/1967236447431426451"",""1331272872493400065"",""blckcspr"",""""";;;;;;;;;;;;;
"1967232588059377964,""2025-09-14T14:22:53.000Z"",""0"",""ah kamu pengangguran kali mel makanya nggak pernah ngerasan nangis pas capek kerja"",""1967232588059377964"","""","""",""in"","""",""0"",""1"",""0"",""https://x.com/evehonxc/status/1967232588059377964"",""1665685039991095296"",""evehonxc""";;;;;;;;;;;;;
"1967227400393277825,""2025-09-14T14:03:30.000Z"",""0"",""capek kerja 😭"",""1967227712587931675"","""",""yoolbbpp"",""in"","""",""0"",""1"",""0"",""https://x.com/yoolbbpp/status/1967227712587931675"",""1118332782982221824"",""yoolbbpp""";;;;;;;;;;;;;
"1965922053829308688,""2025-09-12T18:42:48.000Z"",""0"",""@dialogsenja__ Ngedumel sama Allah. Sakit hati minta maap sama Allah. Capek kerja minta maaf sama Allah. Bulan ini rugi 400 juta minta maaf sama Allah. Kekurang uang minta maaf sama Allah. Yang terakhir agak lucu, orang kerja mati-matian sampe mati nggak kaya-kaya padahal tuhannya maha Kaya."",""1966573223056994446"","""",""dialogsenja__"",""in"","""",""0"",""0"",""0"",""https://x.com/bahariteknik/status/1966573223056994446"",""1963055862223929350"",""bahariteknik""";;;;;;;;;;;;;
"1966562484778659969,""2025-09-12T18:13:28.000Z"",""0"",""@nurwarapsari2 gausalah anjir udh capek kerja malah nambahin"",""1966565843015262234"","""",""nurwarapsari2"",""in"","""",""0"",""1"",""0"",""https://x.com/eastkiddoz/status/1966565843015262234"",""1412132588"",""eastkiddoz""";;;;;;;;;;;;;
"1966543743177339151,""2025-09-12T18:09:53.000Z"",""1"",""@FwbTweets_ Angkut aku jadi anakmu om, capek kerja"",""1966564939608584663"","""",""fwbxaja"",""in"","""",""0"",""1"",""0"",""https://x.com/fitriapiscesss/status/1966564939608584663"",""1894176768577474561"",""fitriapiscesss""";;;;;;;;;;;;;
"1966466877867122928,""2025-09-12T14:53:37.000Z"",""0"",""@UnderGod_666 @tanyarlfes sebenernya mau bgt cuma di rumah doang ga capek kerja, tp insting mempertahankan diri-ku berkata aku ttp harus kerja. melihat ibuk setelah bapakku gada lgsg rada berantakan keuangannya, takut😭🙏🏽"",""1966515547006435707"","""",""UnderGod_666"",""in"","""",""0"",""0"",""0"",""https://x.com/heloLeeya/status/1966515547006435707"",""1912314346413379584"",""heloLeeya""";;;;;;;;;;;;;
"1966417781663895827,""2025-09-12T14:44:55.000Z"",""3"",""@worksfess Sempet nganggur lama dan itu gaenak banget suntuk, mau keluar ketemu tetangga aja malu takut ditanyain soal udh kerja apa blm, pengen beli ini itu harus bgt hemat duit, tiap bangun pagi rasanya rutinitas nya gitu gitu aja bosen bgt. Gapapa capek kerja dapet duit 😭😭😭🥹"",""1966513357709791251"","""",""worksfess"",""in"","""",""0"",""0"",""0"",""https://x.com/sweetybutter_/status/1966513357709791251"",""450532063"",""sweetybutter_""";;;;;;;;;;;;;
"1965284080066646247,""2025-09-12T14:33:08.000Z"",""0"",""@Jigwoo Capek kerja mulu jadi tulang punggung esem dek 😔 pengen langsung aja gitu minta jajan.."",""1966510393834049724"","""",""Jennje"",""in"","""",""0"",""0"",""0"",""https://x.com/heatchanct/status/1966510393834049724"",""873676033"",""heatchanct""";;;;;;;;;;;;;
"1966463180122791964,""2025-09-12T14:15:14.000Z"",""0"",""@A_Bigjhonney @kegblgnunfaedh Mantap bang ane juga mau ternak puyuh petelur sama ayam petelur, capek kerja terus, salam sehat Ternakk"",""1966505889264746962"","""",""A_Bigjhonney"",""in"","""",""0"",""1"",""0"",""https://x.com/bonipol004/status/1966505889264746962"",""1962930532460986368"",""bonipol004""";;;;;;;;;;;;;
"1966417781663895827,""2025-09-12T14:00:29.000Z"",""0"",""@worksfess ngga nder aku lbh capek kerja di garmen drpd nganggur"",""1966502176655552814"","""",""worksfess"",""in"","""",""0"",""0"",""0"",""https://x.com/_cannedtomatoes/status/1966502176655552814"",""1904516195308785664"",""_cannedtomatoes""";;;;;;;;;;;;;
"1966384933011906779,""2025-09-12T11:55:41.000Z"",""1"",""@DoankWarto Tak berguna menjabat, kami sudah capek kerja, keluarga juga dan kami kerja buat ngaji kalian main suruh lagi . Sehat tidak"",""1966470769652744585"","""",""DoankWarto"",""in"","""",""0"",""0"",""0"",""https://x.com/jerix13101991/status/1966470769652744585"",""957217245851140096"",""jerix13101991""";;;;;;;;;;;;;
"1966100256766194167,""2025-09-12T11:47:02.000Z"",""0"",""@tokun0yushii hiii, ih telat y ak jawabnya, wkwk. to everything's fine kok!! ceritanya gada cm capek kerja aja spt biasa ~"",""1966468591181877489"","""",""tokun0yushii"",""in"","""",""0"",""1"",""0"",""https://x.com/jadiperii/status/1966468591181877489"",""1395654498350075907"",""jadiperii""";;;;;;;;;;;;;
"1966462725564834161,""2025-09-12T11:23:43.000Z"",""0"",""Lagi sensi bgt kasian cowokku capek kerja masi kena omel akuu😞 tp tetep sabar nya minta ampun love u mas❤️, semangat sayang ku lancar rezekinya ya biar cepet"""""""" nikahin aku soalnya keknya kmu ga sabar denger aku ngomel tiap hari😚"",""1966462725564834161"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/moyessluvloey/status/1966462725564834161"",""1529695952201990144"",""moyessluvloey""";;;;;;;;;;;;;
"1966462589883294073,""2025-09-12T11:23:11.000Z"",""0"",""CAPEK KERJA AMPE BIKIN NG😔😔"",""1966462589883294073"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/zupaazuppii/status/1966462589883294073"",""1834653067519967235"",""zupaazuppii""";;;;;;;;;;;;;
"1966345194808422587,""2025-09-12T11:22:01.000Z"",""3"",""@KangManto123 Menteri yg suruh kita siskamling pdhl udah capek kerja seharian, dikira nganggur apa"",""1966462295501857202"","""",""KangManto123"",""in"","""",""0"",""1"",""0"",""https://x.com/hen0ch/status/1966462295501857202"",""17825556"",""hen0ch""";;;;;;;;;;;;;
"1965642295849767171,""2025-09-12T11:13:10.000Z"",""0"",""@longliveszl @purppleheather sekarang orang2 kalo gaji dikit juga gamau. btw yangtiku petani tebu ya, kayanya yg lagi krisis tuh petani sayur mayur yang lahannya ga terlalu luas, ";" pupuk mahal tp lagi panen raya &amp"","""","""","""","""","""","""","""","""","""","""",""""";;;;;;;;;;;;
"1966417781663895827,""2025-09-12T11:06:37.000Z"",""0"",""@worksfess Di Facebook pernah ada, lebih baik capek kerja daripada capek nganggur. Tapi yg bimbang itu capek nganggur apa dikerjain?"",""1966458423437906037"","""",""worksfess"",""in"","""",""0"",""0"",""0"",""https://x.com/Z1zaza21/status/1966458423437906037"",""1918224773999677440"",""Z1zaza21""";;;;;;;;;;;;;
"1966417781663895827,""2025-09-12T09:56:48.000Z"",""9"",""@worksfess YESSSS"","""","""","""","""","""","""","""","""","""","""",""""";;;;;;;;;;;;;
"sekali udah nganggur,"" hari terasa lama banget"","" duit ga masuk malah keluar terus. otak makin stres"","" tidur pun ga nyenyak. jadi mending capek kerja daripada capek nganggur ga jelas. capek kerja masih bisa healing. kalo lo nganggur"","" healing nya apa coba?"""""",""1966440853322268898"","""",""worksfess"",""in"","""",""0"",""5"",""0"",""https://x.com/wolfgang283/status/1966440853322268898"",""1296308400876183552""";;;;;;;;;;;;;
"1966084889352241547,""2025-09-12T09:55:50.000Z"",""0"",""@Yovensius29 Capek kerja?"",""1966440610757284197"","""",""Yovensius29"",""in"","""",""0"",""0"",""0"",""https://x.com/pratamahartarto/status/1966440610757284197"",""1763879077512089600"",""pratamahartarto""";;;;;;;;;;;;;
"1966439356182184090,""2025-09-12T09:51:49.000Z"",""0"",""capek kerja T________T"",""1966439596637446319"","""",""IIuchu"",""in"","""",""0"",""0"",""0"",""https://x.com/IIuchu/status/1966439596637446319"",""1131517107055804416"",""IIuchu""";;;;;;;;;;;;;
"1965383035987386818,""2025-09-12T09:49:04.000Z"",""0"",""@thereforyus Oalaah ada resto gitu bes atau khusus catering aja ? Emang sibuk sih kalo begitu. Kamu katanya capek kerja mau resign kenapa ngga bantuin ibu kamu aja bes kan ada usaha juga tambahin sama londry dan kost kostan bes udah jadi ceo 😭🤌"",""1966438905936281631"","""",""reveloir"",""in"","""",""0"",""1"",""0"",""https://x.com/babybear141516/status/1966438905936281631"",""1621766840140857344"",""babybear141516""";;;;;;;;;;;;;
"1966417781663895827,""2025-09-12T09:46:34.000Z"",""0"",""@worksfess enggak terlau setuju sih, kek seolah-olah mendegradasi atau gashlight kalo kita capek kerja."",""1966438277616935110"","""",""worksfess"",""in"","""",""0"",""0"",""0"",""https://x.com/haipanjiishere/status/1966438277616935110"",""354694746"",""haipanjiishere""";;;;;;;;;;;;;
"1966417781663895827,""2025-09-12T09:42:36.000Z"",""0"",""@worksfess setujuuu, soalnya kalo nganggur bener2 0 pemasukan, kalo capek kerja kan seengganya dpt duit, ada yg ditunggu2 tiap bulan : gajian😂"",""1966437279699775574"","""",""worksfess"",""in"","""",""0"",""0"",""0"",""https://x.com/dyzone_/status/1966437279699775574"",""1306874804620857345"",""dyzone_""";;;;;;;;;;;;;
"1966142216818020618,""2025-09-12T09:39:44.000Z"",""0"",""@tanyarlfes capek kerja, sibuk hobi"",""1966436557688095190"","""",""tanyarlfes"",""in"","""",""0"",""0"",""0"",""https://x.com/Halfnori/status/1966436557688095190"",""1858401742951682048"",""Halfnori""";;;;;;;;;;;;;
"1966434154712531387,""2025-09-12T09:30:11.000Z"",""0"",""Itu kasir ayam Arkys kalo capek kerja berhenti aja. Kalo ngomongin capek, semua orang kerja juga capek 😂"","""","""","""","""","""","""","""","""","""","""",""""";;;;;;;;;;;;;
"Gilaaa aja pembeli tanya tanya menu dia jawab nya kek gitu. Emang bener dah dari awal tiap mau beli kesana kek ragu,"" ternyata ini yg bikin ragu wkwk"""""",""1966434154712531387"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/dba5heeraaa_/status/1966434154712531387"",""1527321571685449729"",""dba5heeraaa_"","""",""""";;;;;;;;;;;;;
"1966417781663895827,""2025-09-12T09:29:49.000Z"",""0"",""@worksfess Aku mending capek kerja daripada nganggur.. capek kerja di gaji, capek nganggur yang ada tambah stress 😭"",""1966434061036978591"","""",""worksfess"",""in"","""",""0"",""0"",""0"",""https://x.com/mxssworld/status/1966434061036978591"",""714675332222214144"",""mxssworld""";;;;;;;;;;;;;
"1966431277646766457,""2025-09-12T09:18:45.000Z"",""0"",""bangettt!"","""","""","""","""","""","""","""","""","""","""",""""";;;;;;;;;;;;;
"capek kerja tu setidaknya capeknya dibayar 🥲"",""1966431277646766457"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/niecenthus/status/1966431277646766457"",""1369540231054036992"",""niecenthus"","""","""",""""";;;;;;;;;;;;;
"1966417781663895827,""2025-09-12T09:17:18.000Z"",""0"",""@worksfess Iya, kalo capek kerja tekanan nya dari kerjaan. Kalo nganggur dari keluarga, camer, tetangga, saudara, jokowi, letkol teddy dll"",""1966430911815422344"","""",""worksfess"",""in"","""",""0"",""0"",""0"",""https://x.com/Denfitron/status/1966430911815422344"",""3246134341"",""Denfitron""";;;;;;;;;;;;;
"1966417781663895827,""2025-09-12T09:14:37.000Z"",""0"",""@worksfess BUANGETTTT KARENA UDAH NGERASAIN CAPEK KERJA DAN CAPEK NGANGGUR"",""1966430235404218390"","""",""worksfess"",""in"","""",""0"",""0"",""0"",""https://x.com/elvastyn/status/1966430235404218390"",""1432541051437211649"",""elvastyn""";;;;;;;;;;;;;
"1966417781663895827,""2025-09-12T09:09:48.000Z"",""15"",""@worksfess Setujuuuu, aku kelamaan nganggur jadi toxic, jadi gak nyambung diajak ngobrol, gak punya duid sama sekali. Ya capek kerja tinggal bobok atau ga jajan aja😂"",""1966429025808900321"","""",""worksfess"",""in"","""",""0"",""0"",""0"",""https://x.com/rainyonsunday/status/1966429025808900321"",""594397652"",""rainyonsunday""";;;;;;;;;;;;;
"1966417781663895827,""2025-09-12T09:09:41.000Z"",""0"",""@worksfess Iyalah. Seenggaknya capek kerja masih megang duit, kalo nganggur mah capek fisik, pikiran, dan mental terus duit juga kaga ada😭"",""1966428995685322934"","""",""worksfess"",""in"","""",""0"",""0"",""0"",""https://x.com/lovelyjnly23/status/1966428995685322934"",""1525338970338783233"",""lovelyjnly23""";;;;;;;;;;;;;
"1966417781663895827,""2025-09-12T08:56:22.000Z"",""0"",""@worksfess setuju. capek kerja masih bisa diobatin dg belanja atau jalan² tapi kalo capek nganggur mana kepikiran buat jalan² 😭"",""1966425644100956272"","""",""worksfess"",""in"","""",""0"",""1"",""0"",""https://x.com/edelweirdo/status/1966425644100956272"",""980303780418699264"",""edelweirdo""";;;;;;;;;;;;;
"1966417781663895827,""2025-09-12T08:55:08.000Z"",""86"",""@worksfess Setuju… kalau nganggur itu capek mental, pikiran dan batin. Kalau dibuat istirahat aja itu gak bisa mengurangi dan akan terus bertambah bebannya setiap hari 🥺";" "","""","""","""","""","""","""","""","""","""","""",""""";;;;;;;;;;;;
"Kalau capek kerja,"" lebih ke capek fisik dan pikiran"","" dibuat istirahat capeknya hilang… gitu terus on repeat"""""",""1966425332824826323"","""",""worksfess"",""in"","""",""0"",""0"",""5"",""https://x.com/itsmeruwru/status/1966425332824826323"",""977751013"",""itsmeruwru"",""""";;;;;;;;;;;;;
"1966422806201295229,""2025-09-12T08:45:06.000Z"",""0"",""sdih banget gue ga ada energi untuk clingy ke pacar karena capek kerja"",""1966422806201295229"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/leninuninu/status/1966422806201295229"",""819403725454180352"",""leninuninu""";;;;;;;;;;;;;
"1966418949232537978,""2025-09-12T08:29:46.000Z"",""0"",""HAI MAAF BARU BISA JBJB LAGI YA GAIS AK CAPEK KERJA ANJIR"",""1966418949232537978"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/tearsoflee/status/1966418949232537978"",""1218079344167288834"",""tearsoflee""";;;;;;;;;;;;;
"1966407548929478979,""2025-09-12T08:13:37.000Z"",""0"",""@muncorner Kemarin habis beli kimukatsu yang double cheese katsu set, selesai makan langsung kenyang mampus. Cocok buat kamu yang capek kerja dan pengen perut kenyang, terus pulang ke rumah tinggal mandi dan istirahat"",""1966414884377342165"","""",""muncorner"",""in"","""",""0"",""0"",""0"",""https://x.com/baewanie/status/1966414884377342165"",""1834413418704678912"",""baewanie""";;;;;;;;;;;;;
"1966392115602321797,""2025-09-12T07:26:44.000Z"",""0"",""@pansadictive ga ada kerjaan yang ga capek, tp lebih capek klo ga ada pemasukan, mending capek kerja ketimbang capek ga ada duit"",""1966403086060229091"","""",""pansadictive"",""in"","""",""0"",""1"",""0"",""https://x.com/Retarol07/status/1966403086060229091"",""804682057"",""Retarol07""";;;;;;;;;;;;;
"1966400244238926127,""2025-09-12T07:15:26.000Z"",""0"",""hhehhehhe dah ganti ternyata boss kantorku sekarang bisa liatin cheol setiap capek kerja xixixi https://t.co/h5UzoCMzqL"",""1966400244238926127"",""https://pbs.twimg.com/media/G0oOmOoaMAMfEzc.jpg"","""",""in"","""",""0"",""0"",""0"",""https://x.com/bebeesque/status/1966400244238926127"",""832809118662422533"",""bebeesque""";;;;;;;;;;;;;
"1965679184057098668,""2025-09-12T07:04:42.000Z"",""1"",""@BiLLRaY2019 Betul sekali ,sangat setuju ,siang capek kerja dipotong pajak ,malam malah ronda , enak sekali mereka digaji rakyat malah nyuruh rakyat"",""1966397541257535988"","""",""BiLLRaY2019"",""in"","""",""0"",""0"",""0"",""https://x.com/Opiqwrc/status/1966397541257535988"",""1386012398"",""Opiqwrc""";;;;;;;;;;;;;
"1966281872595357960,""2025-09-12T06:08:03.000Z"",""0"",""@tanyakanrl Biasalah cowo gitu, giliran disuruh bantuin bilangnya """"""""aku udah capek kerja, kamu jadi istri bukannya mijetin suami malah nambah kerjaan"""""""" nah giliran istri kerja """"""""itukan kerjaan istri, aku udah cape kerja"""""""" pas dijawab """"""""aku juga kerja mas"""""""" eh gak terima nyuruh resign aja wkwk"",""1966383283471880428"","""",""tanyakanrl"",""in"","""",""0"",""0"",""0"",""https://x.com/invaluablebee/status/1966383283471880428"",""1716118165783302144"",""invaluablebee""";;;;;;;;;;;;;
"1966380828864503857,""2025-09-12T05:58:17.000Z"",""0"",""#networkingsambilsiskamling wah dah capek kerja untuk gaji pejabat dan polisi mending tidur awal bangun 2/3 malam sholat tahajud sesuai sunnah rasul, biar yg jaga pak polisi aja yg dah digaji negara. https://t.co/NidXaKSCRr"",""1966380828864503857"",""https://pbs.twimg.com/media/G0n88D6b0AAUfyR.jpg"","""",""in"","""",""0"",""0"",""0"",""https://x.com/Bambang03051968/status/1966380828864503857"",""1652925435637026817"",""Bambang03051968""";;;;;;;;;;;;;
"1966371878211396008,""2025-09-12T05:22:43.000Z"",""0"",""padahal mah lagi capek kerja, tp alesannya mau pup https://t.co/ADVmDbrsjA"",""1966371878211396008"",""https://pbs.twimg.com/media/G0n0y_sbEAAzyWN.jpg"","""",""in"","""",""0"",""0"",""0"",""https://x.com/jukay378/status/1966371878211396008"",""2834600246"",""jukay378""";;;;;;;;;;;;;
"1966370401598189978,""2025-09-12T05:16:51.000Z"",""1"",""Mumet banget ya Allah 🥲 tapi masih mending sekarang, ngeluh karena capek kerja. Bukan karena capek nyari kerja ..."",""1966370401598189978"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/Yudhawpa/status/1966370401598189978"",""1480012764412137472"",""Yudhawpa""";;;;;;;;;;;;;
"1966099455570026875,""2025-09-12T03:36:28.000Z"",""0"",""@tokoIPstorage @tanyarlfes Iya. Krn kalau dia nggak kerja ya rumah harus bersih krn dia di rumah. Sy sudah capek kerja masa pulang masih harus nyuci baju";" "","""","""","""","""","""","""","""","""","""","""",""""";;;;;;;;;;;;
"Kondisi berbeda kalau dua2nya bekerja"",""1966345139745599512"","""",""tokoIPstorage"",""in"","""",""0"",""0"",""0"",""https://x.com/Aldinekaue/status/1966345139745599512"",""322560855"",""Aldinekaue"","""","""",""""";;;;;;;;;;;;;
"1965935011959549982,""2025-09-12T03:30:40.000Z"",""0"",""@MuhammadTuhasan pak kami dai pagi sampai sore sudah capek kerja , suruh saja polisi yang ronda ....."",""1966343678135587274"","""",""MuhammadTuhasan"",""in"","""",""0"",""0"",""0"",""https://x.com/susantoedi22/status/1966343678135587274"",""1088952625"",""susantoedi22""";;;;;;;;;;;;;
"1966342147474661819,""2025-09-12T03:24:35.000Z"",""0"",""Capek kerja, skrg dianjurkan Ronda Lingkungan."; Terus kapan menikmati hidup? kapan olahraga?;" Kalo definisi nya bersosialisasi gak perlu dianjurkan level menteri lah"","" kita juga makhluk sosial"","" pasti bersosialisasi";" "","""","""","""","""","""","""","""","""",""""";;;;;;;;;;
"/cmiiw"",""1966342147474661819"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/brebhutan/status/1966342147474661819"",""473742750"",""brebhutan"","""","""",""""";;;;;;;;;;;;;
"1966338714659180892,""2025-09-12T03:10:57.000Z"",""2"",""Capek kerja. Tapi kalau ngga kerja, ngga bisa beli buku 😔 https://t.co/4ScNxan4gd"",""1966338714659180892"",""https://pbs.twimg.com/media/G0nWgJHaMAUEYYe.jpg"","""",""in"","""",""0"",""0"",""0"",""https://x.com/seunghyunjee/status/1966338714659180892"",""1204206089899671552"",""seunghyunjee""";;;;;;;;;;;;;
"1966297931889467759,""2025-09-12T00:32:01.000Z"",""0"",""maksudnya perlakuan skijigi ke skz tuh udh OK BANGET. bayangin lu hidup jd bias lu yg udh capek kerja trs fans lu nuntut trs kerja dengan mau lu buat ini itu ina inu, apa gak gantung diri"",""1966298717910446464"","""",""rubahng"",""in"","""",""0"",""0"",""0"",""https://x.com/rubahng/status/1966298717910446464"",""1721558999018205184"",""rubahng""";;;;;;;;;;;;;
"1966277868247462160,""2025-09-12T00:20:12.000Z"",""3"",""@bangherwin Rakyat sudah capek kerja buat bayar pajak untuk gaji pejabat, malemnya masih di suruh ngeronda...."",""1966295746019549642"","""",""bangherwin"",""in"","""",""0"",""0"",""0"",""https://x.com/2020_STMJ/status/1966295746019549642"",""387503902"",""2020_STMJ""";;;;;;;;;;;;;
"1965914113231696218,""2025-09-11T23:35:41.000Z"",""0"",""@amelstrxx Capek kerja keras, pengen kerja kenyal ae wkwk"",""1966284542488228247"","""",""amelstrxx"",""in"","""",""0"",""1"",""0"",""https://x.com/mhrzn_/status/1966284542488228247"",""1225913777918361600"",""mhrzn_""";;;;;;;;;;;;;
"1965935011959549982,""2025-09-11T23:30:58.000Z"",""0"",""@MuhammadTuhasan Kan bnyk pengangguran di indonsesia suruh aja jagain ntar lu setor ke rt utk bayaran yg jaga ronda beres jgn ngeluh terus siapa tau lu salah satu pengangguran yg sok sibuk ngaku capek kerja doang"",""1966283354661335265"","""",""MuhammadTuhasan"",""in"","""",""0"",""0"",""0"",""https://x.com/kupang_pass69/status/1966283354661335265"",""1840317931592552448"",""kupang_pass69""";;;;;;;;;;;;;
"1966278652074799494,""2025-09-11T23:12:17.000Z"",""0"",""lagi capek kerja malah mimpi jd sgr bby ya allah, is this a sign.."",""1966278652074799494"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/p1nkillness/status/1966278652074799494"",""1507538797"",""p1nkillness""";;;;;;;;;;;;;
"1966027177767662006,""2025-09-11T23:07:22.000Z"",""1"",""@sumpahlusampah @KiEdySularno Nhh👍💯...itu yg kdg bikin kesenjangan..cb gaji dikit ..tunjangan dikit...dikejar target kek swasta ..ketahuan korupsi taruhan e mati.... pasti gak ada yg pingin nyaleg 😂😂😂"",""1966277416768385381"","""",""sumpahlusampah"",""in"","""",""0"",""0"",""0"",""https://x.com/mbienyambay2/status/1966277416768385381"",""1299302763784843265"",""mbienyambay2""";;;;;;;;;;;;;
"1965323079183212999,""2025-09-11T22:47:54.000Z"",""1"",""@dekucorp @worksfess Info loker di tempat lama nya kak, saya pengen gabut capek kerja terus ini. 🙏🏾"",""1966272516634415552"","""",""dekucorp"",""in"","""",""0"",""4"",""0"",""https://x.com/Mas2BiasaAjaa/status/1966272516634415552"",""1603776179114123264"",""Mas2BiasaAjaa""";;;;;;;;;;;;;
"1966150391093145626,""2025-09-11T14:42:37.000Z"",""0"",""capek kerja adalah jam rawan kangen ian &lt"","""","""","""","""","""","""","""","""","""","""",""""";;;;;;;;;;;;;
"1966148446399901762,""2025-09-11T14:34:53.000Z"",""0"",""Capek kerja, tp ga kerja lebih capek wkwwk 😭😭"",""1966148446399901762"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/ydhshoo/status/1966148446399901762"",""1335859072663388161"",""ydhshoo""";;;;;;;;;;;;;
"1966131871873642987,""2025-09-11T14:23:15.000Z"",""0"",""@gon2ooooooooooo udah gaji dikit ngadepin bocah bocah arrghh"",""1966145518482108872"","""",""gon2ooooooooooo"",""in"","""",""0"",""0"",""0"",""https://x.com/adiklakilaki/status/1966145518482108872"",""997864901828751360"",""adiklakilaki""";;;;;;;;;;;;;
